1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Cov,Tag_Date
0.29412045205283,0.23403748032997998,0.23289304277335,0.23346526155167002,0.23460969910829,0.23403748032997998,0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.0,2017-08-25 00:28:25
0.23403748032997998,0.23289304277335,0.23346526155167002,0.23460969910829,0.23403748032997998,0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.0,2017-08-25 00:43:30
0.23289304277335,0.23346526155167002,0.23460969910829,0.23403748032997998,0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.0,2017-08-25 05:13:16
0.23346526155167002,0.23460969910829,0.23403748032997998,0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.0,2017-08-25 05:13:45
0.23460969910829,0.23403748032997998,0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.0,2017-08-25 05:17:25
0.23403748032997998,0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.0,2017-08-25 05:18:49
0.29412045205283,0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.0,2017-08-25 11:42:22
0.23403748032997998,0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.0,2017-08-25 11:42:23
0.23346526155167002,0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.35420342377569,0.0,2017-08-25 11:42:28
0.29412045205283,0.23403748032997998,0.23403748032997998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032997998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.35420342377569,0.47494158599971004,0.0,2017-08-25 11:42:31
